transaction_id,customer_id,amount,payment_method,failure_reason,previous_failures,retry_count,customer_age_days,hour,device_change,location_change,true_recovery_probability,recovered,transaction_date
TX008304,CUST02682,1259.99,Debit Card,insufficient_funds,0,1,1390,17,0,0,0.55,0,2026-08-06 03:22:00
TX008305,CUST01262,2518.7,Net Banking,issuer_declined,0,0,1409,8,0,1,0.42,0,2026-08-30 09:12:00
TX008306,CUST00180,2435.95,Wallet,issuer_declined,0,0,909,11,0,0,0.5,0,2026-08-15 07:16:00
TX008307,CUST02332,263.97,Wallet,bank_timeout,1,2,918,20,0,0,0.58,0,2026-08-15 13:48:00
TX008308,CUST02295,7417.56,Wallet,authentication_failed,1,0,1120,3,0,0,0.39,1,2026-08-07 19:51:00
TX008309,CUST01799,577.57,UPI,insufficient_funds,4,0,1363,16,0,0,0.39,1,2026-08-16 19:43:00
TX008310,CUST02210,841.29,UPI,insufficient_funds,0,1,1212,2,0,0,0.55,0,2026-08-09 04:38:00
TX008311,CUST02628,444.68,Wallet,bank_timeout,1,0,1081,12,0,0,0.74,1,2026-08-05 08:03:00
TX008312,CUST00381,16290.36,Wallet,bank_timeout,1,0,1478,16,0,0,0.74,1,2026-08-02 15:13:00
TX008313,CUST01589,1396.98,Net Banking,insufficient_funds,0,1,1017,10,1,0,0.45,0,2026-08-07 00:44:00
TX008314,CUST00824,468.26,Wallet,network_error,2,2,1263,0,1,0,0.37,0,2026-08-07 06:43:00
TX008315,CUST00534,2601.71,Debit Card,insufficient_funds,3,0,264,4,0,0,0.4,0,2026-08-29 12:19:00
TX008316,CUST02384,2366.43,Debit Card,issuer_declined,0,1,524,22,0,0,0.42,1,2026-08-07 22:32:00
TX008317,CUST00539,908.93,Debit Card,expired_card,2,3,948,19,0,0,0.24,1,2026-08-23 23:50:00
TX008318,CUST01412,2541.75,Wallet,authentication_failed,2,3,715,3,0,0,0.09,0,2026-08-23 01:40:00
TX008319,CUST00943,480.44,Credit Card,suspicious_transaction,1,0,1159,2,0,0,0.14,0,2026-08-07 19:14:00
TX008320,CUST01789,669.87,Wallet,bank_timeout,0,1,1489,7,0,0,0.72,0,2026-08-19 00:38:00
TX008321,CUST02664,146.9,Net Banking,suspicious_transaction,0,1,581,1,0,0,0.12,1,2026-08-30 21:25:00
TX008322,CUST01891,291.79,UPI,issuer_declined,1,0,474,5,0,0,0.44,0,2026-08-11 15:33:00
TX008323,CUST01306,6685.06,Net Banking,authentication_failed,0,1,944,17,0,0,0.37,0,2026-08-18 06:37:00
TX008324,CUST02164,5661.41,Debit Card,issuer_declined,2,3,668,10,0,0,0.14,0,2026-08-08 19:05:00
TX008325,CUST00009,1171.21,Debit Card,insufficient_funds,2,1,959,3,0,0,0.43,0,2026-08-02 20:09:00
TX008326,CUST00712,5784.47,UPI,authentication_failed,0,1,965,15,0,0,0.37,1,2026-08-20 11:43:00
TX008327,CUST01039,934.42,Net Banking,bank_timeout,0,0,229,21,0,0,0.75,1,2026-08-18 19:29:00
TX008328,CUST01446,859.71,Net Banking,issuer_declined,2,2,355,19,0,0,0.17,0,2026-08-20 14:45:00
TX008329,CUST02024,1160.39,Credit Card,bank_timeout,1,0,360,18,0,1,0.61,1,2026-08-25 14:42:00
TX008330,CUST01392,967.85,UPI,expired_card,0,1,60,16,0,0,0.47,0,2026-08-06 06:10:00
TX008331,CUST01778,884.31,Debit Card,expired_card,2,0,291,14,0,1,0.35,0,2026-08-09 12:38:00
TX008332,CUST01330,3440.59,Credit Card,issuer_declined,1,1,417,3,0,0,0.36,0,2026-08-04 16:32:00
TX008333,CUST01436,1274.28,Debit Card,insufficient_funds,5,0,1188,4,0,1,0.25,0,2026-08-14 23:17:00
TX008334,CUST01253,2236.08,UPI,insufficient_funds,4,2,588,9,0,0,0.23,1,2026-08-27 16:01:00
TX008335,CUST01546,3075.99,UPI,insufficient_funds,0,0,138,10,0,0,0.58,0,2026-08-09 21:50:00
TX008336,CUST02806,1616.77,Net Banking,network_error,0,1,203,18,0,0,0.62,0,2026-08-09 11:53:00
TX008337,CUST00060,415.6,Debit Card,insufficient_funds,0,1,537,16,0,1,0.47,0,2026-08-29 14:52:00
TX008338,CUST01890,283.48,Net Banking,expired_card,0,0,1345,6,0,0,0.6,1,2026-08-28 08:25:00
TX008339,CUST00464,1272.55,Debit Card,network_error,0,0,1147,1,0,0,0.75,1,2026-08-23 14:49:00
TX008340,CUST02603,924.03,Wallet,bank_timeout,0,1,941,23,0,0,0.72,1,2026-08-24 08:54:00
TX008341,CUST00133,1196.78,Net Banking,issuer_declined,0,1,965,0,0,0,0.42,0,2026-08-14 09:43:00
TX008342,CUST00795,1079.17,Debit Card,issuer_declined,0,0,286,13,0,0,0.45,0,2026-08-15 07:13:00
TX008343,CUST01374,14524.23,Net Banking,network_error,4,2,15,9,0,0,0.3,1,2026-08-04 18:54:00
TX008344,CUST00276,289.97,UPI,expired_card,2,3,1160,1,0,0,0.24,0,2026-08-26 10:45:00
TX008345,CUST00156,149.91,Debit Card,suspicious_transaction,1,2,840,11,0,0,0.02,0,2026-08-20 13:58:00
TX008346,CUST01231,1529.01,Wallet,insufficient_funds,2,0,1367,4,0,0,0.51,0,2026-08-02 14:11:00
TX008347,CUST01401,752.63,Credit Card,bank_timeout,3,0,729,22,0,0,0.62,1,2026-08-19 22:15:00
TX008348,CUST00118,1504.28,Debit Card,bank_timeout,2,2,713,22,0,0,0.52,1,2026-08-04 20:40:00
TX008349,CUST02427,1966.25,Debit Card,insufficient_funds,4,2,270,16,0,0,0.18,1,2026-08-11 09:57:00
TX008350,CUST00984,3960.42,Wallet,insufficient_funds,0,0,768,5,0,0,0.63,0,2026-08-10 03:09:00
TX008351,CUST01131,242.93,Wallet,expired_card,0,1,729,13,0,0,0.52,0,2026-08-15 00:56:00
TX008352,CUST02616,628.47,Credit Card,insufficient_funds,0,0,659,22,1,0,0.53,0,2026-08-19 01:04:00
TX008353,CUST01854,1683.72,Net Banking,insufficient_funds,2,3,1289,21,0,0,0.27,1,2026-08-19 02:16:00
TX008354,CUST01508,2369.57,Net Banking,bank_timeout,0,0,1056,15,0,0,0.8,0,2026-08-23 12:21:00
TX008355,CUST01866,9832.51,Net Banking,insufficient_funds,0,1,1189,14,0,0,0.55,1,2026-08-18 05:56:00
TX008356,CUST00722,2851.8,UPI,bank_timeout,3,0,1379,3,1,0,0.52,1,2026-08-26 10:35:00
TX008357,CUST00285,1036.09,Wallet,issuer_declined,2,3,298,12,1,0,0.02,0,2026-08-14 19:04:00
TX008358,CUST01637,450.14,Credit Card,suspicious_transaction,4,0,928,16,0,0,0.02,0,2026-08-23 07:59:00
TX008359,CUST00993,623.73,Wallet,authentication_failed,0,0,892,18,0,0,0.45,0,2026-08-26 02:04:00
TX008360,CUST01843,606.25,UPI,bank_timeout,3,2,682,6,0,0,0.46,1,2026-08-05 05:21:00
TX008361,CUST02546,2111.67,Net Banking,authentication_failed,0,0,500,2,0,0,0.45,1,2026-08-17 00:00:00
TX008362,CUST02845,1417.99,Wallet,bank_timeout,1,2,151,0,0,0,0.53,1,2026-08-03 17:53:00
TX008363,CUST00747,291.88,Debit Card,authentication_failed,1,0,1400,22,1,0,0.29,0,2026-08-26 22:36:00
TX008364,CUST01793,709.17,Wallet,issuer_declined,2,2,1266,7,0,0,0.22,0,2026-08-12 20:00:00
TX008365,CUST01448,2637.4,Debit Card,authentication_failed,0,0,1086,21,0,1,0.37,0,2026-08-15 07:24:00
TX008366,CUST02376,1558.79,Debit Card,issuer_declined,0,1,484,9,0,1,0.34,1,2026-08-28 00:06:00
TX008367,CUST01362,1936.51,UPI,issuer_declined,0,0,98,19,0,0,0.45,0,2026-08-15 20:02:00
TX008368,CUST00721,1608.28,Net Banking,insufficient_funds,1,2,1109,22,0,1,0.33,1,2026-08-08 01:16:00
TX008369,CUST01977,5577.14,Debit Card,bank_timeout,0,1,259,8,0,0,0.67,1,2026-08-12 17:57:00
TX008370,CUST02098,1388.59,UPI,authentication_failed,2,2,1115,11,0,0,0.17,0,2026-08-10 00:06:00
TX008371,CUST00337,745.44,Wallet,issuer_declined,0,1,1265,20,0,0,0.42,0,2026-08-23 04:04:00
TX008372,CUST00538,438.89,Debit Card,network_error,0,0,37,13,0,0,0.7,1,2026-08-18 08:40:00
TX008373,CUST00279,1407.56,Wallet,authentication_failed,1,1,481,20,0,0,0.31,0,2026-08-28 12:49:00
TX008374,CUST01921,100.0,Net Banking,bank_timeout,0,1,852,4,0,0,0.72,1,2026-08-08 09:28:00
TX008375,CUST01144,912.06,Wallet,expired_card,0,0,615,10,0,0,0.6,1,2026-08-21 04:55:00
TX008376,CUST00704,892.62,Debit Card,network_error,0,0,1248,5,0,0,0.75,1,2026-08-19 19:30:00
TX008377,CUST02591,280.21,Wallet,issuer_declined,1,1,77,15,0,0,0.31,1,2026-08-24 20:03:00
TX008378,CUST00377,433.43,Debit Card,insufficient_funds,1,2,1455,5,0,0,0.41,0,2026-08-17 11:01:00
TX008379,CUST01632,2464.29,Credit Card,suspicious_transaction,0,0,863,10,0,0,0.2,0,2026-08-19 12:09:00
TX008380,CUST01895,1381.21,UPI,expired_card,1,0,1038,19,0,0,0.54,0,2026-08-07 20:16:00
TX008381,CUST02096,1214.14,UPI,bank_timeout,0,0,178,7,0,0,0.75,1,2026-08-02 20:29:00
TX008382,CUST01483,1489.73,Credit Card,bank_timeout,0,1,283,21,0,0,0.67,1,2026-08-12 12:18:00
TX008383,CUST02884,1203.06,Wallet,insufficient_funds,0,0,922,14,0,0,0.63,0,2026-08-22 23:00:00
TX008384,CUST00535,3800.4,Credit Card,insufficient_funds,1,0,1173,2,1,0,0.47,0,2026-08-21 07:02:00
TX008385,CUST01336,1240.7,UPI,insufficient_funds,1,2,1437,4,0,0,0.41,0,2026-08-30 20:40:00
TX008386,CUST02618,255.13,Wallet,network_error,0,1,1083,10,0,0,0.67,1,2026-08-23 15:57:00
TX008387,CUST02260,5597.81,Net Banking,bank_timeout,4,3,216,19,0,0,0.27,0,2026-08-23 00:50:00
TX008388,CUST00302,1588.17,Net Banking,insufficient_funds,0,1,705,8,0,0,0.55,0,2026-08-04 21:39:00
TX008389,CUST02113,608.35,Debit Card,network_error,1,0,1214,14,0,0,0.69,1,2026-08-21 09:21:00
TX008390,CUST02501,313.12,UPI,insufficient_funds,0,0,1,5,0,0,0.58,0,2026-08-30 09:23:00
TX008391,CUST01007,1629.31,UPI,insufficient_funds,0,1,999,7,0,0,0.55,1,2026-08-04 17:54:00
TX008392,CUST02413,975.38,UPI,bank_timeout,1,2,998,10,0,0,0.58,1,2026-08-23 07:25:00
TX008393,CUST01537,5293.03,Net Banking,issuer_declined,2,1,126,19,0,0,0.25,0,2026-08-16 15:52:00
TX008394,CUST00248,775.95,Net Banking,bank_timeout,0,0,628,8,0,0,0.8,1,2026-08-01 00:27:00
TX008395,CUST02412,474.67,UPI,suspicious_transaction,1,1,970,9,0,0,0.06,0,2026-08-05 01:47:00
TX008396,CUST02533,2685.97,Credit Card,issuer_declined,1,2,261,9,1,0,0.13,0,2026-08-26 13:25:00
TX008397,CUST02369,2766.34,Credit Card,expired_card,4,0,1397,6,0,0,0.36,0,2026-08-12 12:53:00
TX008398,CUST01642,1298.09,Credit Card,expired_card,0,0,381,2,0,0,0.6,1,2026-08-06 20:19:00
TX008399,CUST01358,2156.75,Credit Card,insufficient_funds,2,1,1392,13,0,0,0.43,0,2026-08-23 15:40:00
TX008400,CUST01849,1056.07,Wallet,bank_timeout,5,1,1356,4,0,1,0.34,0,2026-08-27 01:05:00
TX008401,CUST01493,1385.57,Wallet,network_error,0,1,129,15,0,0,0.62,1,2026-08-17 15:24:00
TX008402,CUST02338,3515.69,Credit Card,issuer_declined,2,3,20,10,0,0,0.09,0,2026-08-05 07:11:00
TX008403,CUST02421,2049.43,Debit Card,bank_timeout,2,0,487,15,0,0,0.68,1,2026-08-12 17:10:00
TX008404,CUST01441,925.86,Wallet,network_error,0,1,512,22,0,0,0.67,0,2026-08-20 06:12:00
TX008405,CUST02806,4240.19,Debit Card,network_error,0,0,244,8,0,0,0.7,1,2026-08-10 22:25:00
TX008406,CUST02363,103.04,Credit Card,network_error,0,1,980,1,0,0,0.67,1,2026-08-30 20:39:00
TX008407,CUST01131,8536.22,UPI,insufficient_funds,0,1,60,19,0,0,0.5,1,2026-08-12 11:04:00
TX008408,CUST01496,199.15,Debit Card,suspicious_transaction,0,0,1106,13,1,0,0.1,0,2026-08-04 23:39:00
TX008409,CUST00583,585.76,Wallet,bank_timeout,0,1,119,15,0,0,0.67,0,2026-08-26 22:17:00
TX008410,CUST00130,1052.67,Debit Card,insufficient_funds,0,0,626,7,0,0,0.63,1,2026-08-19 07:36:00
TX008411,CUST00008,947.21,Net Banking,authentication_failed,3,0,358,11,0,0,0.22,0,2026-08-18 09:36:00
TX008412,CUST02252,3000.13,Credit Card,expired_card,0,0,1061,20,0,0,0.6,1,2026-08-20 07:01:00
TX008413,CUST00272,380.76,UPI,insufficient_funds,4,2,466,16,0,0,0.23,0,2026-08-28 01:11:00
TX008414,CUST01848,1423.35,Net Banking,issuer_declined,0,0,1440,5,0,0,0.5,1,2026-08-01 19:27:00
TX008415,CUST02260,615.1,UPI,bank_timeout,1,2,963,12,0,0,0.58,1,2026-08-29 10:58:00
TX008416,CUST00297,1473.12,Wallet,insufficient_funds,0,0,302,10,1,0,0.48,0,2026-08-09 13:26:00
TX008417,CUST01800,1027.85,Credit Card,network_error,2,1,668,0,0,0,0.55,0,2026-08-20 15:33:00
TX008418,CUST01953,1203.44,Credit Card,authentication_failed,1,0,929,16,1,0,0.29,0,2026-08-23 05:40:00
TX008419,CUST01546,632.75,Net Banking,bank_timeout,1,0,1130,12,0,0,0.74,0,2026-08-22 12:19:00
TX008420,CUST02133,658.48,Wallet,expired_card,1,0,1038,2,0,0,0.54,1,2026-08-23 07:29:00
TX008421,CUST01707,1461.58,UPI,expired_card,0,0,261,9,0,0,0.55,1,2026-08-28 08:14:00
TX008422,CUST02710,2817.81,Net Banking,network_error,0,1,620,0,1,0,0.57,0,2026-08-28 00:28:00
TX008423,CUST02867,602.88,UPI,bank_timeout,0,0,1146,15,0,0,0.8,1,2026-08-09 22:41:00
TX008424,CUST00660,460.0,UPI,network_error,2,3,1442,2,0,0,0.39,0,2026-08-29 12:21:00
TX008425,CUST00253,2025.27,Credit Card,network_error,0,1,1223,2,0,0,0.67,1,2026-08-23 12:42:00
TX008426,CUST01401,1061.56,Credit Card,suspicious_transaction,0,1,464,22,0,0,0.12,0,2026-08-07 11:51:00
TX008427,CUST00685,2516.18,UPI,suspicious_transaction,5,2,99,14,0,0,0.02,0,2026-08-13 03:33:00
TX008428,CUST01978,443.28,Wallet,expired_card,1,0,326,12,0,0,0.49,0,2026-08-26 19:24:00
TX008429,CUST01852,185.04,UPI,issuer_declined,4,1,862,16,0,0,0.18,0,2026-08-03 18:17:00
TX008430,CUST00451,643.55,Net Banking,insufficient_funds,1,2,217,17,1,0,0.26,0,2026-08-07 06:28:00
TX008431,CUST00555,509.61,Credit Card,bank_timeout,2,3,1379,2,1,0,0.34,0,2026-08-19 14:46:00
TX008432,CUST01626,1013.55,Debit Card,bank_timeout,0,1,927,7,0,0,0.72,0,2026-08-12 16:30:00
TX008433,CUST01950,580.07,Debit Card,issuer_declined,0,0,672,8,0,0,0.5,1,2026-08-06 16:03:00
TX008434,CUST02304,2300.81,Debit Card,expired_card,0,1,997,1,1,0,0.42,1,2026-08-13 18:33:00
TX008435,CUST01465,822.09,Net Banking,issuer_declined,1,2,1420,1,0,0,0.28,0,2026-08-06 06:19:00
TX008436,CUST00303,1274.71,Debit Card,insufficient_funds,3,2,1102,15,0,0,0.29,0,2026-08-17 08:29:00
TX008437,CUST00776,1283.87,Wallet,issuer_declined,3,0,912,7,0,0,0.32,1,2026-08-02 14:11:00
TX008438,CUST02984,1332.69,Credit Card,bank_timeout,0,0,1134,6,0,0,0.8,1,2026-08-29 09:28:00
TX008439,CUST02765,1070.49,Net Banking,network_error,1,1,440,17,0,0,0.61,1,2026-08-29 12:19:00
TX008440,CUST00188,1827.31,UPI,network_error,0,0,318,8,1,0,0.6,0,2026-08-13 02:30:00
TX008441,CUST02358,494.89,UPI,bank_timeout,2,0,1111,2,0,1,0.6,0,2026-08-27 00:34:00
TX008442,CUST01912,4444.48,Credit Card,suspicious_transaction,4,0,919,8,0,0,0.02,0,2026-08-15 10:16:00
TX008443,CUST01036,865.63,Wallet,insufficient_funds,0,0,219,0,0,1,0.5,0,2026-08-06 04:19:00
TX008444,CUST00904,295.44,Credit Card,issuer_declined,0,0,542,5,0,0,0.5,1,2026-08-08 19:46:00
TX008445,CUST02013,1323.55,Debit Card,insufficient_funds,3,2,1051,15,0,0,0.29,0,2026-08-16 14:42:00
TX008446,CUST02532,468.16,Net Banking,insufficient_funds,0,1,498,5,0,0,0.55,1,2026-08-14 16:25:00
TX008447,CUST00705,2133.11,Wallet,suspicious_transaction,1,1,1291,4,0,0,0.06,0,2026-08-21 04:22:00
TX008448,CUST01435,9992.65,Credit Card,authentication_failed,2,3,989,14,0,0,0.09,0,2026-08-06 10:09:00
TX008449,CUST00032,499.41,Credit Card,suspicious_transaction,1,2,687,17,0,1,0.02,0,2026-08-27 22:51:00
TX008450,CUST00248,1529.0,Credit Card,issuer_declined,3,3,978,20,0,0,0.08,0,2026-08-23 00:18:00
TX008451,CUST00149,189.52,Credit Card,network_error,0,1,739,10,0,0,0.67,1,2026-08-26 03:55:00
TX008452,CUST02600,1726.59,Credit Card,bank_timeout,0,1,1243,18,0,0,0.72,0,2026-08-21 01:34:00
TX008453,CUST01329,452.27,Debit Card,bank_timeout,0,1,1015,17,0,0,0.72,0,2026-08-20 08:43:00
TX008454,CUST00070,587.08,Net Banking,insufficient_funds,1,2,933,18,0,0,0.41,1,2026-08-24 12:25:00
TX008455,CUST01565,364.57,Credit Card,network_error,1,1,454,20,0,0,0.61,1,2026-08-13 02:20:00
TX008456,CUST00905,2280.5,UPI,issuer_declined,2,3,1416,0,0,0,0.14,0,2026-08-08 13:33:00
TX008457,CUST00673,3002.81,Debit Card,bank_timeout,3,3,891,22,0,0,0.38,0,2026-08-19 10:16:00
TX008458,CUST01036,1122.58,UPI,suspicious_transaction,0,0,955,16,0,0,0.2,0,2026-08-10 03:51:00
TX008459,CUST02114,462.0,UPI,bank_timeout,0,0,966,11,0,0,0.8,1,2026-08-21 14:18:00
TX008460,CUST01587,5375.05,Net Banking,insufficient_funds,0,0,226,6,0,0,0.58,1,2026-08-23 05:54:00
TX008461,CUST02091,517.8,Debit Card,suspicious_transaction,0,1,542,16,0,0,0.12,0,2026-08-23 23:38:00
TX008462,CUST02817,126.21,Net Banking,suspicious_transaction,3,0,420,18,0,0,0.02,0,2026-08-15 18:45:00
TX008463,CUST01097,1734.35,UPI,insufficient_funds,5,1,665,11,0,1,0.17,0,2026-08-04 06:16:00
TX008464,CUST02030,363.3,Wallet,insufficient_funds,1,2,306,17,0,0,0.36,0,2026-08-20 15:50:00
TX008465,CUST00114,2947.19,Debit Card,bank_timeout,0,0,725,6,0,0,0.8,0,2026-08-28 22:17:00
TX008466,CUST02519,749.09,Debit Card,bank_timeout,1,0,54,18,0,1,0.61,1,2026-08-02 10:37:00
TX008467,CUST02347,2005.63,Wallet,network_error,0,0,1494,2,0,0,0.75,0,2026-08-29 04:41:00
TX008468,CUST00922,4453.74,Net Banking,bank_timeout,3,0,188,1,0,0,0.57,1,2026-08-05 07:56:00
TX008469,CUST02830,327.39,Wallet,issuer_declined,2,3,409,0,0,0,0.14,0,2026-08-13 15:14:00
TX008470,CUST00503,622.7,Wallet,expired_card,0,0,312,5,0,0,0.55,1,2026-08-15 20:02:00
TX008471,CUST02870,1016.71,UPI,issuer_declined,0,0,1051,11,0,0,0.5,0,2026-08-29 02:03:00
TX008472,CUST02141,5102.83,Net Banking,network_error,0,1,1298,19,0,1,0.59,1,2026-08-10 22:57:00
TX008473,CUST02140,567.71,Net Banking,insufficient_funds,2,0,1299,20,1,0,0.41,0,2026-08-25 17:13:00
TX008474,CUST00960,605.16,Wallet,issuer_declined,1,1,298,23,0,0,0.31,1,2026-08-01 08:36:00
TX008475,CUST01150,1768.95,Credit Card,issuer_declined,1,0,1020,9,0,0,0.44,1,2026-08-15 03:47:00
TX008476,CUST01219,615.71,Credit Card,bank_timeout,1,0,1244,1,1,1,0.56,1,2026-08-28 06:47:00
TX008477,CUST02971,1277.33,UPI,authentication_failed,0,0,532,3,1,0,0.35,0,2026-08-03 09:38:00
TX008478,CUST01600,232.4,Credit Card,bank_timeout,0,1,1018,6,1,0,0.62,1,2026-08-14 05:37:00
TX008479,CUST01568,10039.98,UPI,authentication_failed,2,0,642,17,0,0,0.33,1,2026-08-29 07:34:00
TX008480,CUST01715,284.94,Net Banking,issuer_declined,0,1,704,4,0,0,0.42,0,2026-08-06 20:06:00
TX008481,CUST00430,794.92,Wallet,bank_timeout,4,0,1468,12,0,0,0.56,1,2026-08-12 12:51:00
TX008482,CUST00493,1061.59,Credit Card,insufficient_funds,0,1,373,7,0,0,0.55,0,2026-08-10 07:51:00
TX008483,CUST01104,7425.6,Debit Card,suspicious_transaction,0,0,888,6,0,0,0.2,0,2026-08-10 10:14:00
TX008484,CUST01363,291.53,Credit Card,network_error,1,0,937,22,0,0,0.69,0,2026-08-23 01:23:00
TX008485,CUST01744,7972.11,Net Banking,insufficient_funds,2,0,1160,13,0,0,0.51,1,2026-08-29 14:27:00
TX008486,CUST02348,2338.29,Credit Card,expired_card,1,1,582,18,0,0,0.46,1,2026-08-20 14:48:00
TX008487,CUST01217,1664.19,Credit Card,suspicious_transaction,2,1,375,15,0,0,0.02,0,2026-08-25 19:18:00
TX008488,CUST01943,409.68,Net Banking,bank_timeout,3,2,1276,8,0,0,0.46,0,2026-08-22 13:18:00
TX008489,CUST00171,1941.35,Net Banking,insufficient_funds,0,1,1338,3,0,1,0.47,0,2026-08-08 02:26:00
TX008490,CUST02089,531.93,Debit Card,insufficient_funds,0,0,1065,5,1,0,0.53,0,2026-08-19 07:43:00
TX008491,CUST01198,3891.93,Net Banking,suspicious_transaction,4,1,1080,16,0,0,0.02,0,2026-08-23 01:18:00
TX008492,CUST02188,415.27,Net Banking,bank_timeout,0,0,525,7,0,0,0.8,1,2026-08-25 06:17:00
TX008493,CUST02255,979.3,UPI,expired_card,1,2,856,15,0,1,0.3,1,2026-08-13 06:44:00
TX008494,CUST02592,629.37,Credit Card,network_error,1,0,97,14,0,1,0.56,0,2026-08-25 19:24:00
TX008495,CUST00644,408.49,Net Banking,network_error,1,0,1185,19,0,0,0.69,0,2026-08-24 06:20:00
TX008496,CUST02744,2301.51,Wallet,issuer_declined,1,1,915,22,0,0,0.36,1,2026-08-16 10:46:00
TX008497,CUST00295,1873.3,UPI,network_error,1,2,445,15,0,0,0.53,0,2026-08-24 08:07:00
TX008498,CUST01758,3673.9,UPI,bank_timeout,0,1,286,11,1,0,0.57,0,2026-08-28 20:04:00
TX008499,CUST00208,184.96,Debit Card,issuer_declined,1,2,1106,8,0,0,0.28,0,2026-08-30 19:31:00
TX008500,CUST02705,3178.52,UPI,suspicious_transaction,2,0,1091,2,0,0,0.08,0,2026-08-25 01:04:00
TX008501,CUST02700,13432.72,Credit Card,issuer_declined,0,0,870,11,0,0,0.5,1,2026-08-02 14:31:00
TX008502,CUST01315,698.1,Wallet,insufficient_funds,0,1,906,15,0,0,0.55,1,2026-08-26 01:10:00
TX008503,CUST00437,7296.49,Credit Card,bank_timeout,0,1,206,0,1,1,0.49,0,2026-08-28 13:28:00
TX008504,CUST01597,842.89,Credit Card,bank_timeout,2,1,1175,5,0,0,0.6,1,2026-08-04 20:22:00
TX008505,CUST01062,277.99,Credit Card,expired_card,0,1,327,20,0,0,0.47,0,2026-08-01 10:05:00
TX008506,CUST01744,807.84,Debit Card,issuer_declined,0,1,738,5,0,0,0.42,0,2026-08-28 19:59:00
TX008507,CUST02622,3128.17,Debit Card,bank_timeout,1,1,914,3,0,0,0.66,0,2026-08-24 14:40:00
TX008508,CUST01520,474.29,Credit Card,issuer_declined,0,0,1250,11,0,1,0.42,0,2026-08-13 06:23:00
TX008509,CUST02603,601.64,Wallet,authentication_failed,1,2,996,1,0,0,0.23,0,2026-08-23 05:00:00
TX008510,CUST01079,1985.33,UPI,authentication_failed,0,1,223,8,0,0,0.32,0,2026-08-29 17:52:00
TX008511,CUST01015,1099.99,UPI,suspicious_transaction,0,0,483,5,0,1,0.12,0,2026-08-16 04:47:00
TX008512,CUST00063,1967.7,Wallet,suspicious_transaction,2,2,1395,20,0,0,0.02,0,2026-08-05 11:29:00
TX008513,CUST01217,1391.07,UPI,insufficient_funds,0,1,992,16,0,0,0.55,1,2026-08-21 19:11:00
TX008514,CUST01173,1771.58,Net Banking,issuer_declined,0,1,1084,20,0,0,0.42,0,2026-08-04 13:12:00
TX008515,CUST01583,711.73,Credit Card,issuer_declined,3,3,941,18,0,0,0.08,0,2026-08-04 18:13:00
TX008516,CUST02352,1382.61,Net Banking,authentication_failed,4,2,511,1,0,0,0.05,0,2026-08-10 02:34:00
TX008517,CUST01912,433.82,UPI,authentication_failed,0,1,202,6,1,0,0.22,0,2026-08-27 08:01:00
TX008518,CUST01687,3977.6,Wallet,bank_timeout,0,0,1078,5,0,0,0.8,1,2026-08-28 10:56:00
TX008519,CUST00951,581.57,UPI,insufficient_funds,0,1,904,10,0,1,0.47,0,2026-08-20 23:00:00
TX008520,CUST01249,3390.89,UPI,issuer_declined,0,1,665,0,1,0,0.32,0,2026-08-05 11:31:00
TX008521,CUST02815,868.17,Debit Card,expired_card,2,1,148,17,0,0,0.35,0,2026-08-28 02:40:00
TX008522,CUST02972,1342.11,Net Banking,issuer_declined,0,1,517,14,0,0,0.42,0,2026-08-14 19:16:00
TX008523,CUST02980,668.5,Debit Card,suspicious_transaction,1,1,321,2,0,0,0.02,0,2026-08-26 18:55:00
TX008524,CUST02855,397.03,Net Banking,authentication_failed,1,1,1455,9,0,0,0.31,0,2026-08-14 13:28:00
TX008525,CUST02999,191.57,Wallet,expired_card,0,1,223,19,1,0,0.37,1,2026-08-20 16:33:00
TX008526,CUST02863,381.72,Net Banking,issuer_declined,1,2,1286,12,0,0,0.28,0,2026-08-09 04:33:00
TX008527,CUST01096,793.21,UPI,suspicious_transaction,0,1,1374,1,1,0,0.02,0,2026-08-22 00:47:00
TX008528,CUST00419,1355.44,Credit Card,expired_card,0,0,263,10,0,0,0.55,0,2026-08-13 05:30:00
TX008529,CUST00484,3012.06,Wallet,insufficient_funds,0,0,1392,22,0,0,0.63,0,2026-08-22 13:08:00
TX008530,CUST00827,702.22,Wallet,insufficient_funds,1,1,644,3,0,0,0.49,0,2026-08-17 03:04:00
TX008531,CUST02856,453.97,Credit Card,issuer_declined,1,1,1405,14,1,0,0.26,0,2026-08-15 23:17:00
TX008532,CUST01850,259.12,UPI,expired_card,0,1,938,20,0,1,0.44,0,2026-08-25 08:21:00
TX008533,CUST02631,1772.35,Net Banking,bank_timeout,1,0,801,0,0,0,0.74,0,2026-08-26 06:47:00
TX008534,CUST00336,4372.96,Wallet,bank_timeout,1,0,1036,5,0,0,0.74,1,2026-08-11 13:05:00
TX008535,CUST00699,3890.65,Debit Card,insufficient_funds,3,3,31,23,0,1,0.08,0,2026-08-13 01:32:00
TX008536,CUST01048,2230.39,Net Banking,authentication_failed,2,2,211,23,0,0,0.12,0,2026-08-29 04:59:00
TX008537,CUST02687,2076.72,Debit Card,issuer_declined,0,0,1487,0,0,1,0.42,0,2026-08-06 08:27:00
TX008538,CUST02828,5988.66,Debit Card,expired_card,0,0,300,16,0,0,0.55,0,2026-08-23 00:42:00
