transaction_id,amount,failure_reason,recovery_probability,action,policy,status,recovered_amount,reason
TX009138,3134.8,expired_card,60.27,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009139,595.26,insufficient_funds,60.04,RETRY_LATER,APPROVED,SUCCESS,595.26,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009140,2431.69,insufficient_funds,47.59,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009141,1094.86,issuer_declined,62.56,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009142,918.58,insufficient_funds,46.21,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009143,1406.55,authentication_failed,13.99,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009144,741.62,bank_timeout,88.25,RETRY,APPROVED,SUCCESS,741.62,High recovery probability and transaction is within the automatic retry amount limit.
TX009145,714.06,issuer_declined,56.6,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009146,199.38,bank_timeout,91.0,RETRY,APPROVED,SUCCESS,199.38,High recovery probability and transaction is within the automatic retry amount limit.
TX009147,855.81,bank_timeout,68.2,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009148,678.6,bank_timeout,76.29,RETRY,APPROVED,SUCCESS,678.6,High recovery probability and transaction is within the automatic retry amount limit.
TX009149,654.6,authentication_failed,42.16,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009150,1663.82,issuer_declined,36.61,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009151,2118.86,network_error,39.3,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009152,1383.25,bank_timeout,71.17,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX009153,2967.32,insufficient_funds,58.72,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009154,1949.96,insufficient_funds,53.92,RETRY_LATER,APPROVED,SUCCESS,1949.96,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009155,816.43,authentication_failed,37.07,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009156,690.31,authentication_failed,35.26,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009157,1499.4,issuer_declined,41.09,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009158,1946.46,authentication_failed,27.73,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009159,4437.49,expired_card,65.5,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009160,3608.95,insufficient_funds,59.42,RETRY_LATER,APPROVED,SUCCESS,3608.95,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009161,638.12,suspicious_transaction,2.56,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009162,990.29,issuer_declined,21.8,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009163,2145.26,issuer_declined,12.96,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009164,3190.71,issuer_declined,8.58,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009165,2804.47,bank_timeout,43.37,RETRY_LATER,APPROVED,SUCCESS,2804.47,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009166,1028.77,network_error,71.19,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX009167,312.93,insufficient_funds,36.06,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009168,403.86,insufficient_funds,57.45,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009169,1440.34,insufficient_funds,58.75,RETRY_LATER,APPROVED,SUCCESS,1440.34,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009170,1544.14,bank_timeout,39.68,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009171,365.52,bank_timeout,59.32,RETRY_LATER,APPROVED,SUCCESS,365.52,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009172,1146.62,insufficient_funds,61.65,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009173,2061.57,expired_card,56.77,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009174,346.81,insufficient_funds,66.57,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009175,3310.97,network_error,41.2,RETRY_LATER,APPROVED,SUCCESS,3310.97,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009176,751.8,suspicious_transaction,4.41,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009177,3856.88,suspicious_transaction,8.09,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009178,643.26,insufficient_funds,57.11,RETRY_LATER,APPROVED,SUCCESS,643.26,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009179,392.83,insufficient_funds,66.61,RETRY_LATER,APPROVED,SUCCESS,392.83,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009180,693.58,insufficient_funds,52.47,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009181,997.1,network_error,75.14,RETRY,APPROVED,SUCCESS,997.1,High recovery probability and transaction is within the automatic retry amount limit.
TX009182,743.61,network_error,71.9,RETRY,APPROVED,SUCCESS,743.61,High recovery probability and transaction is within the automatic retry amount limit.
TX009183,883.59,expired_card,42.61,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009184,1531.44,network_error,38.25,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009185,924.1,insufficient_funds,58.53,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009186,1026.48,authentication_failed,47.38,RETRY_LATER,APPROVED,SUCCESS,1026.48,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009187,198.5,expired_card,47.64,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009188,1622.46,authentication_failed,61.58,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009189,1003.05,network_error,63.32,RETRY_LATER,APPROVED,SUCCESS,1003.05,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009190,5487.86,network_error,47.38,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009191,428.56,insufficient_funds,61.45,RETRY_LATER,APPROVED,SUCCESS,428.56,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009192,179.77,insufficient_funds,49.94,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009193,2034.63,network_error,69.32,RETRY_LATER,APPROVED,SUCCESS,2034.63,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009194,1550.8,suspicious_transaction,8.27,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009195,400.04,insufficient_funds,55.05,RETRY_LATER,APPROVED,SUCCESS,400.04,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009196,237.52,expired_card,55.07,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009197,5102.05,issuer_declined,50.91,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009198,4510.26,suspicious_transaction,25.8,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009199,100.0,issuer_declined,39.6,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009200,693.52,bank_timeout,81.86,RETRY,APPROVED,SUCCESS,693.52,High recovery probability and transaction is within the automatic retry amount limit.
TX009201,5791.76,authentication_failed,46.13,RETRY_LATER,APPROVED,SUCCESS,5791.76,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009202,681.26,insufficient_funds,57.64,RETRY_LATER,APPROVED,SUCCESS,681.26,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009203,671.42,bank_timeout,62.65,RETRY_LATER,APPROVED,SUCCESS,671.42,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009204,826.53,bank_timeout,85.73,RETRY,APPROVED,SUCCESS,826.53,High recovery probability and transaction is within the automatic retry amount limit.
TX009205,357.49,bank_timeout,77.42,RETRY,APPROVED,SUCCESS,357.49,High recovery probability and transaction is within the automatic retry amount limit.
TX009206,199.38,insufficient_funds,39.93,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009207,3141.79,issuer_declined,44.14,RETRY_LATER,APPROVED,SUCCESS,3141.79,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009208,173.65,authentication_failed,29.46,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009209,1404.27,insufficient_funds,27.63,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009210,2661.33,issuer_declined,25.83,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009211,256.92,issuer_declined,64.19,RETRY_LATER,APPROVED,SUCCESS,256.92,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009212,435.17,issuer_declined,23.41,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009213,3689.25,issuer_declined,31.32,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009214,1868.5,expired_card,59.17,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009215,591.53,insufficient_funds,62.88,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009216,3649.15,insufficient_funds,68.1,RETRY_LATER,APPROVED,SUCCESS,3649.15,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009217,3664.82,bank_timeout,84.44,RETRY,APPROVED,SUCCESS,3664.82,High recovery probability and transaction is within the automatic retry amount limit.
TX009218,1435.19,bank_timeout,84.29,RETRY,APPROVED,SUCCESS,1435.19,High recovery probability and transaction is within the automatic retry amount limit.
TX009219,445.79,network_error,29.43,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009220,725.28,authentication_failed,33.55,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009221,1460.28,insufficient_funds,65.17,RETRY_LATER,APPROVED,SUCCESS,1460.28,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009222,908.15,bank_timeout,81.79,RETRY,APPROVED,SUCCESS,908.15,High recovery probability and transaction is within the automatic retry amount limit.
TX009223,2804.43,bank_timeout,78.88,RETRY,APPROVED,SUCCESS,2804.43,High recovery probability and transaction is within the automatic retry amount limit.
TX009224,237.51,authentication_failed,68.12,RETRY_LATER,APPROVED,SUCCESS,237.51,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009225,246.1,expired_card,70.65,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009226,1314.05,insufficient_funds,42.79,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009227,670.79,issuer_declined,38.35,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009228,585.78,issuer_declined,37.76,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009229,187.16,insufficient_funds,59.65,RETRY_LATER,APPROVED,SUCCESS,187.16,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009230,1118.28,bank_timeout,42.3,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009231,1040.28,bank_timeout,79.05,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX009232,2107.97,expired_card,68.09,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009233,1174.86,suspicious_transaction,8.15,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009234,960.44,authentication_failed,52.13,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009235,3558.17,insufficient_funds,60.28,RETRY_LATER,APPROVED,SUCCESS,3558.17,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009236,295.16,expired_card,62.44,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009237,1875.05,issuer_declined,34.6,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009238,206.2,network_error,73.73,RETRY,APPROVED,SUCCESS,206.2,High recovery probability and transaction is within the automatic retry amount limit.
TX009239,474.2,authentication_failed,68.87,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009240,326.15,bank_timeout,68.41,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009241,2396.93,insufficient_funds,58.35,RETRY_LATER,APPROVED,SUCCESS,2396.93,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009242,1027.2,bank_timeout,80.01,RETRY,APPROVED,SUCCESS,1027.2,High recovery probability and transaction is within the automatic retry amount limit.
TX009243,1081.92,insufficient_funds,28.08,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009244,362.59,bank_timeout,65.94,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009245,812.65,expired_card,64.14,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009246,511.08,network_error,71.83,RETRY,APPROVED,SUCCESS,511.08,High recovery probability and transaction is within the automatic retry amount limit.
TX009247,1609.14,network_error,37.11,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009248,407.04,network_error,38.2,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009249,4145.56,authentication_failed,19.24,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009250,205.29,insufficient_funds,42.04,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009251,489.55,insufficient_funds,24.94,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009252,5867.6,issuer_declined,17.54,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009253,709.71,network_error,66.11,RETRY_LATER,APPROVED,SUCCESS,709.71,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009254,294.45,bank_timeout,56.61,RETRY_LATER,APPROVED,SUCCESS,294.45,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009255,1365.22,insufficient_funds,63.97,RETRY_LATER,APPROVED,SUCCESS,1365.22,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009256,681.71,insufficient_funds,54.81,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009257,475.39,insufficient_funds,19.66,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009258,366.55,issuer_declined,63.23,RETRY_LATER,APPROVED,SUCCESS,366.55,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009259,17472.33,authentication_failed,35.21,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009260,852.73,issuer_declined,52.22,RETRY_LATER,APPROVED,SUCCESS,852.73,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009261,159.88,authentication_failed,41.14,RETRY_LATER,APPROVED,SUCCESS,159.88,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009262,4883.95,network_error,75.6,RETRY,APPROVED,SUCCESS,4883.95,High recovery probability and transaction is within the automatic retry amount limit.
TX009263,2020.44,bank_timeout,48.44,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009264,509.55,network_error,65.95,RETRY_LATER,APPROVED,SUCCESS,509.55,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009265,431.33,suspicious_transaction,8.02,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009266,2150.54,issuer_declined,37.41,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009267,856.69,network_error,51.77,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009268,159.82,bank_timeout,84.66,RETRY,APPROVED,SUCCESS,159.82,High recovery probability and transaction is within the automatic retry amount limit.
TX009269,6550.13,expired_card,59.76,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009270,710.53,insufficient_funds,64.76,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009271,4893.05,bank_timeout,87.48,RETRY,APPROVED,SUCCESS,4893.05,High recovery probability and transaction is within the automatic retry amount limit.
TX009272,3938.03,network_error,40.1,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009273,403.02,issuer_declined,55.39,RETRY_LATER,APPROVED,SUCCESS,403.02,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009274,3081.56,insufficient_funds,19.38,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009275,571.67,bank_timeout,53.7,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009276,169.58,expired_card,69.22,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009277,717.23,suspicious_transaction,14.86,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009278,1632.12,network_error,71.51,RETRY,APPROVED,SUCCESS,1632.12,High recovery probability and transaction is within the automatic retry amount limit.
TX009279,690.39,network_error,54.45,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009280,806.7,insufficient_funds,65.59,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009281,3441.17,network_error,76.19,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX009282,1219.86,suspicious_transaction,47.03,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009283,471.87,issuer_declined,54.16,RETRY_LATER,APPROVED,SUCCESS,471.87,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009284,2212.84,insufficient_funds,50.31,RETRY_LATER,APPROVED,SUCCESS,2212.84,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009285,1336.32,insufficient_funds,58.75,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009286,100.0,expired_card,28.1,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009287,1683.03,insufficient_funds,42.34,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009288,1622.67,bank_timeout,85.01,RETRY,APPROVED,SUCCESS,1622.67,High recovery probability and transaction is within the automatic retry amount limit.
TX009289,1118.92,issuer_declined,46.55,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009290,2674.99,insufficient_funds,44.16,RETRY_LATER,APPROVED,SUCCESS,2674.99,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009291,559.82,network_error,78.12,RETRY,APPROVED,SUCCESS,559.82,High recovery probability and transaction is within the automatic retry amount limit.
TX009292,1535.33,bank_timeout,28.68,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009293,228.84,expired_card,59.03,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009294,1647.63,issuer_declined,52.16,RETRY_LATER,APPROVED,SUCCESS,1647.63,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009295,7731.51,issuer_declined,53.69,RETRY_LATER,APPROVED,SUCCESS,7731.51,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009296,405.51,issuer_declined,10.61,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009297,512.96,issuer_declined,50.36,RETRY_LATER,APPROVED,SUCCESS,512.96,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009298,539.15,issuer_declined,58.09,RETRY_LATER,APPROVED,SUCCESS,539.15,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009299,1248.87,issuer_declined,48.86,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009300,378.78,bank_timeout,74.15,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX009301,1671.12,bank_timeout,79.21,RETRY,APPROVED,SUCCESS,1671.12,High recovery probability and transaction is within the automatic retry amount limit.
TX009302,2557.64,issuer_declined,50.67,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009303,1871.22,bank_timeout,55.36,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009304,187.09,insufficient_funds,29.07,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009305,2966.59,issuer_declined,13.14,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009306,2799.98,expired_card,59.63,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009307,2515.34,network_error,51.52,RETRY_LATER,APPROVED,SUCCESS,2515.34,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009308,1592.15,issuer_declined,25.21,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009309,1366.75,issuer_declined,56.73,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009310,3079.09,issuer_declined,50.13,RETRY_LATER,APPROVED,SUCCESS,3079.09,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009311,7506.42,authentication_failed,63.69,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009312,422.83,insufficient_funds,58.62,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009313,3223.19,suspicious_transaction,3.65,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009314,1006.05,expired_card,44.96,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009315,963.26,insufficient_funds,55.19,RETRY_LATER,APPROVED,SUCCESS,963.26,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009316,235.91,issuer_declined,31.8,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009317,824.86,issuer_declined,27.04,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009318,404.53,expired_card,67.05,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009319,689.62,suspicious_transaction,3.93,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009320,365.7,expired_card,56.29,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX009321,700.01,network_error,54.77,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009322,730.62,insufficient_funds,56.21,RETRY_LATER,APPROVED,SUCCESS,730.62,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009323,1208.04,insufficient_funds,37.92,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009324,218.16,issuer_declined,26.28,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009325,258.39,bank_timeout,23.3,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009326,1574.85,bank_timeout,65.44,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009327,494.01,insufficient_funds,57.99,RETRY_LATER,APPROVED,SUCCESS,494.01,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009328,3211.62,bank_timeout,58.89,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009329,1373.71,authentication_failed,36.09,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009330,2011.75,issuer_declined,39.18,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009331,4494.87,insufficient_funds,62.45,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009332,804.55,insufficient_funds,36.11,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX009333,617.4,network_error,67.3,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX009334,2622.03,suspicious_transaction,32.12,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX009335,1825.33,insufficient_funds,48.6,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX009336,909.3,bank_timeout,80.51,RETRY,APPROVED,SUCCESS,909.3,High recovery probability and transaction is within the automatic retry amount limit.
TX009337,4409.24,network_error,70.74,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
